cve_ent,cve_mun,nom_mun,viv_tot,viv_rem,viv_emig,viv_circ,viv_ret,iim_dp2,gim_dp2,pos_nal
17,17004,Ayala,24646,7.290736381,1.4931429,0.50063088,0.9697314,63.35643,Bajo,977.0
17,17005,Coatlán del Río,2995,14.09015025,1.46911519,0.20033389,0.70116861,63.04704,Medio,861.0
17,17006,Cuautla,51551,6.690626518,0.65760121,0.30942882,0.88736141,63.84469,Bajo,1223.0
17,17007,Cuernavaca,114053,5.124770901,0.97147817,0.26317874,0.65699666,64.09535,Bajo,1378.0
17,17008,Emiliano Zapata,31719,5.402505601,1.12550837,0.23696682,0.79482731,64.03299,Bajo,1333.0
17,17009,Huitzilac,7095,3.582005359,0.56377731,0.04230118,0.49358342,64.67958,Muy bajo,1819.0
17,17010,Jantetelco,5202,11.34179162,1.98000769,0.24990388,1.01883891,63.12183,Medio,893.0
17,17011,Jiutepec,62626,5.050941945,0.99319771,0.32529445,0.98537928,63.92737,Bajo,1263.0
17,17012,Jojutla,16975,9.137534634,0.88954345,0.34256689,0.90737686,63.47355,Bajo,1032.0
17,17013,Jonacatepec de Leandro Valle,4317,10.44706972,1.71415335,0.62878435,1.89946722,62.52838,Medio,695.0
17,17014,Mazatepec,2904,10.05509642,1.85950413,1.65289256,1.23966942,61.38359,Alto,456.0
17,17015,Miacatlán,4575,12.51367316,2.16393443,1.2967033,1.63934426,61.40564,Alto,462.0
17,17016,Ocuituco,4954,6.519983851,1.4331853,0.14141414,1.37262818,63.81662,Bajo,1211.0
17,17017,Puente de Ixtla,11074,13.15694419,2.05887665,0.09964671,1.75185118,62.89372,Medio,810.0
17,17018,Temixco,34514,8.11774942,1.64281161,0.45001887,1.39142534,63.18501,Bajo,912.0
17,17019,Tepalcingo,7911,15.91454936,1.35254709,0.90067233,2.37643787,61.47139,Alto,476.0
17,17020,Tepoztlán,16314,6.591718884,0.84589923,0.45510455,0.84162674,63.64445,Bajo,1120.0
17,17021,Tetecala,2306,7.335069444,1.17085863,0.21720243,0.73720729,63.84452,Bajo,1222.0
17,17022,Tetela del Volcán,3828,4.101358412,1.64576803,0.07851348,1.04493208,64.23192,Bajo,1477.0
17,17023,Tlalnepantla,2042,1.567091087,0.73457395,0.09794319,0.29382958,64.86419,Muy bajo,1998.0
17,17024,Tlaltizapán de Zapata,15464,8.973861284,1.40325918,0.09722582,1.1257764,63.66573,Bajo,1127.0
17,17025,Tlaquiltenango,9817,12.9469288,1.21218295,0.65379508,1.57889376,62.38333,Medio,659.0
17,17026,Tlayacapan,5151,5.352277151,0.77654824,0.1361338,0.9920249,64.17726,Bajo,1438.0
17,17027,Totolapan,3629,4.163220292,0.71645081,0.08282717,0.6065619,64.50156,Muy bajo,1684.0
17,17028,Xochitepec,19989,6.60188339,1.35574566,0.25067683,0.70108668,63.8629,Bajo,1236.0
17,17029,Yautepec,31024,5.611784425,0.99277978,0.33586307,0.69623517,63.92906,Bajo,1267.0
17,17030,Yecapixtla,14712,5.316472908,0.62533986,0.05459633,0.67971724,64.4014,Muy bajo,1608.0
17,17031,Zacatepec,10482,9.496939556,0.8776951,0.56665386,1.04246366,63.10191,Medio,885.0
17,17032,Zacualpan de Amilpas,2761,9.561752988,2.31800072,0.29038113,1.91959435,62.96545,Medio,840.0
17,17033,Temoac,4093,5.668214024,0.6840948,0.0,0.78182262,64.39426,Muy bajo,1600.0
17,17034,Coatetelco,2813,9.576361695,2.09740491,0.42750267,1.4941302,62.93944,Medio,833.0
17,17035,Xoxocotla,6337,1.452478686,0.42606912,0.12638231,0.29996842,64.89171,Muy bajo,2025.0
17,17036,Hueyapan,1939,21.7122228,5.87931924,0.0,3.71325425,60.83426,Alto,363.0
18,18001,Acaponeta,10558,7.709793522,0.83349119,0.3982175,0.35991665,63.72616,Bajo,1154.0
18,18002,Ahuacatlán,4730,20.0,3.65750529,2.42089616,2.87526427,58.46299,Muy alto,97.0
18,18003,Amatlán de Cañas,3684,23.47991314,2.85016287,1.6639389,2.47014115,59.31034,Alto,162.0
18,18004,Compostela,23099,11.62629458,2.54123555,0.7022411,1.31607429,62.31428,Medio,646.0
18,18005,Huajicori,2800,4.857142857,1.0,0.4290311,0.42857143,63.96629,Bajo,1291.0
18,18006,Ixtlán del Río,8533,15.77157598,2.19149186,0.39957692,1.31439972,62.29616,Medio,644.0
18,18007,Jala,5090,15.16699411,2.45579568,0.96399764,1.74852652,61.45703,Alto,474.0
18,18008,Xalisco,18934,7.7699667,1.83796345,1.30379478,0.82456789,62.22488,Medio,628.0
18,18009,Del Nayar,8910,4.843433206,1.21212121,0.12355386,0.58538782,64.28964,Bajo,1514.0
18,18010,Rosamorada,9597,14.38713719,2.05272481,0.80712788,1.7099364,61.83378,Medio,544.0
18,18011,Ruíz,6883,12.37832341,2.39721052,0.32224989,1.93229696,62.58188,Medio,709.0
18,18012,San Blas,13191,17.05355788,1.93313623,1.46823887,1.36549841,60.77291,Alto,347.0
18,18013,San Pedro Lagunillas,2512,23.36783439,4.02070064,1.07698444,2.3089172,59.9375,Alto,226.0
18,18014,Santa María del Oro,7158,15.912266,3.67421067,1.00939296,3.61832914,60.58233,Alto,310.0
18,18015,Santiago Ixcuintla,28859,20.41997297,2.56072629,2.36856707,1.59395682,59.02849,Muy alto,135.0
18,18016,Tecuala,11500,15.20869565,2.31304348,0.47165691,1.49565217,62.19487,Medio,622.0
18,18017,Tepic,125811,8.939072036,1.57855831,1.00476486,0.94022193,62.4966,Medio,684.0
18,18018,Tuxpan,9536,15.47818792,2.23364094,0.94946724,0.98573826,61.69015,Medio,514.0
18,18019,La Yesca,3330,10.19242333,2.88288288,0.42092604,0.99188458,62.88024,Medio,805.0
18,18020,Bahía de Banderas,54424,9.448326591,2.52829634,0.28702324,1.5703148,63.04328,Medio,859.0
19,19001,Abasolo,803,3.98505604,0.124533,0.74812968,0.12468828,63.8827,Bajo,1243.0
19,19002,Agualeguas,1279,7.433489828,1.40734949,0.15649452,1.87646599,63.55644,Bajo,1077.0
19,19003,Los Aldamas,539,8.163265306,3.33951763,0.0,2.04081633,63.29808,Bajo,952.0
19,19004,Allende,10694,2.237408725,0.58911539,0.0,0.80418927,64.79965,Muy bajo,1930.0
19,19005,Anáhuac,5595,7.302666905,1.91242181,0.07178751,1.57395815,63.6793,Bajo,1130.0
19,19006,Apodaca,180055,2.123963767,0.30768376,0.20574759,0.47186852,64.68282,Muy bajo,1827.0
19,19007,Aramberri,4356,2.502295684,0.82644628,0.16091954,0.20661157,64.68186,Muy bajo,1824.0
19,19008,Bustamante,1184,6.086221471,0.92905405,0.08460237,1.35135135,64.03456,Bajo,1334.0
19,19009,Cadereyta Jiménez,36926,1.699186992,0.42246655,0.03524468,0.36830418,64.96491,Muy bajo,2107.0
19,19010,El Carmen,29581,1.934462343,0.37524086,0.16235413,0.60312405,64.71367,Muy bajo,1850.0
19,19011,Cerralvo,2483,5.60483871,0.80547725,0.08064516,2.37615787,63.83266,Bajo,1218.0
19,19012,Ciénega de Flores,21192,2.254214813,0.5190638,0.07086168,0.36032619,64.83959,Muy bajo,1965.0
19,19013,China,3299,4.607456805,1.66717187,0.0,0.72815534,64.36101,Bajo,1575.0
19,19014,Doctor Arroyo,9486,12.64634532,2.79359055,0.92102477,1.27556399,61.87642,Medio,555.0
19,19015,Doctor Coss,499,5.62248996,0.2004008,0.0,0.60606061,64.53201,Muy bajo,1710.0
19,19016,Doctor González,1031,2.909796314,0.58195926,0.0,1.16391853,64.62378,Muy bajo,1770.0
19,19017,Galeana,10934,4.6277666,0.83226633,0.0,0.55789281,64.55047,Muy bajo,1725.0
19,19018,García,113288,1.70738417,0.33984182,0.09540973,0.34447124,64.90571,Muy bajo,2045.0
19,19019,San Pedro Garza García,40313,0.969560891,1.15347407,0.27355018,1.13052935,64.39754,Muy bajo,1602.0
19,19020,General Bravo,1747,9.231651376,1.65998855,0.22975302,2.74914089,62.96738,Medio,841.0
19,19021,General Escobedo,128942,2.087507572,0.3978533,0.04969137,0.25378938,64.93717,Muy bajo,2080.0
19,19022,General Terán,4817,7.224413535,0.80963255,0.14568158,1.82686319,63.71203,Bajo,1144.0
19,19023,General Treviño,664,8.885542169,0.45180723,0.0,2.26244344,63.6537,Bajo,1121.0
19,19024,General Zaragoza,1588,2.01511335,1.13350126,0.44136192,0.50377834,64.23343,Bajo,1478.0
19,19025,General Zuazua,28275,1.405160514,0.35366932,0.22313523,0.38219265,64.7596,Muy bajo,1886.0
19,19026,Guadalupe,180180,1.790885493,0.55278055,0.57699684,0.41455039,64.2061,Bajo,1455.0
19,19027,Los Herreras,731,6.575342466,0.27359781,0.1369863,2.18878249,63.7908,Bajo,1197.0
19,19028,Higueras,424,3.773584906,0.70754717,0.0,0.72463768,64.62425,Muy bajo,1771.0
19,19029,Hualahuises,2166,12.1421976,3.04709141,0.83449235,2.12962963,61.7678,Medio,532.0
19,19030,Iturbide,998,1.30260521,0.4008016,0.1003009,0.2004008,64.97525,Muy bajo,2122.0
19,19031,Juárez,133108,1.587134274,0.4034318,0.12412735,0.40462993,64.85409,Muy bajo,1987.0
19,19032,Lampazos de Naranjo,1660,5.481927711,1.08433735,0.0,1.74698795,64.07896,Bajo,1367.0
19,19033,Linares,24429,7.466535675,1.89938188,0.99889012,0.77776413,62.66337,Medio,731.0
19,19034,Marín,1408,2.918149466,1.42045455,0.07107321,0.42674253,64.5883,Muy bajo,1752.0
19,19035,Melchor Ocampo,473,6.991525424,0.63424947,0.0,1.47991543,64.05706,Bajo,1353.0
19,19036,Mier y Noriega,1935,20.96273292,5.32299742,1.5560166,2.01550388,59.43988,Alto,178.0
19,19037,Mina,1681,1.607142857,0.4164188,0.35735557,0.2379536,64.58882,Muy bajo,1753.0
19,19038,Montemorelos,21055,3.226726227,0.50819283,0.2900894,0.59843268,64.37503,Bajo,1586.0
19,19039,Monterrey,325494,1.892812887,0.63073359,0.19499952,0.5306449,64.65134,Muy bajo,1795.0
19,19040,Parás,335,5.688622754,0.29850746,0.0,1.19402985,64.34449,Bajo,1556.0
19,19041,Pesquería,43108,2.538567141,0.6448919,0.15343842,0.41881893,64.66018,Muy bajo,1804.0
19,19042,Los Ramones,1764,6.292517007,1.92743764,0.11376564,1.58730159,63.7341,Bajo,1160.0
19,19043,Rayones,772,0.906735751,0.12953368,0.0,0.25906736,65.18356,Muy bajo,2320.0
19,19044,Sabinas Hidalgo,11035,6.504138998,1.11463525,0.12711095,1.21619169,63.93579,Bajo,1274.0
19,19045,Salinas Victoria,24872,1.466145728,0.42216147,0.0,0.52701452,64.9942,Muy bajo,2142.0
19,19046,San Nicolás de los Garza,121541,2.032658263,0.74542747,0.33188938,0.35847611,64.48294,Muy bajo,1674.0
19,19047,Hidalgo,4609,3.698840009,0.58581037,0.0,0.41322314,64.74024,Muy bajo,1871.0
19,19048,Santa Catarina,82198,1.56119491,0.42701769,0.09862053,0.30643389,64.91376,Muy bajo,2055.0
19,19049,Santiago,13910,1.244813278,0.2875629,0.05760369,0.20354754,65.05684,Muy bajo,2199.0
19,19050,Vallecillo,564,9.058614565,1.59574468,0.35523979,2.4822695,62.90726,Medio,815.0
19,19051,Villaldama,1309,4.583651642,0.91673033,0.07651109,0.53475936,64.44665,Muy bajo,1643.0
20,20001,Abejones,217,45.62211982,10.13824885,0.0,2.76497696,57.60548,Muy alto,56.0
20,20002,Acatlán de Pérez Figueroa,12859,7.07675558,1.37646784,0.41296556,1.84306711,63.27465,Bajo,944.0
20,20003,Asunción Cacalotepec,794,2.518891688,0.62972292,0.0,0.12594458,64.94813,Muy bajo,2091.0
20,20004,Asunción Cuyotepeji,342,19.29824561,1.4619883,0.58479532,3.50877193,61.16462,Alto,423.0
20,20005,Asunción Ixtaltepec,4828,1.698425849,0.0,0.0,0.0,65.1866,Muy bajo,2323.0
20,20006,Asunción Nochixtlán,5474,5.389112167,1.11435879,0.21998167,0.4749726,64.14743,Bajo,1417.0
20,20007,Asunción Ocotlán,769,20.93628088,2.99089727,0.39267016,3.51105332,60.9633,Alto,380.0
20,20008,Asunción Tlacolulita,267,4.511278195,0.74906367,0.0,0.37593985,64.62872,Muy bajo,1778.0
20,20009,Ayotzintepec,1976,10.4757085,5.61740891,0.0,1.01214575,62.92218,Medio,822.0
20,20010,El Barrio de la Soledad,4300,2.069767442,0.30232558,0.3962704,0.39534884,64.46049,Muy bajo,1653.0
20,20011,Calihualá,320,30.3125,3.4375,0.95846645,4.6875,58.73558,Muy alto,117.0
20,20012,Candelaria Loxicha,2464,7.954545455,2.43506494,0.73349633,1.50162338,62.66302,Medio,730.0
20,20013,Ciénega de Zimatlán,896,27.45535714,3.90625,0.33557047,4.57589286,59.83401,Alto,211.0
20,20014,Ciudad Ixtepec,8593,1.873618061,0.32584662,0.17486594,0.41894565,64.7638,Muy bajo,1893.0
20,20015,Coatecas Altas,1214,25.5354201,4.77759473,1.071723,2.71828666,59.45023,Alto,180.0
20,20016,Coicoyán de las Flores,1677,23.38902148,9.66010733,0.29886432,1.4907573,60.20876,Alto,262.0
20,20017,La Compañía,1066,21.57598499,4.69043152,0.09416196,3.00187617,61.12909,Alto,415.0
20,20018,Concepción Buenavista,237,6.751054852,2.9535865,0.0,1.26582278,63.74231,Bajo,1163.0
20,20019,Concepción Pápalo,860,1.627906977,0.81395349,0.11641444,0.11641444,64.86829,Muy bajo,2000.0
20,20020,Constancia del Rosario,1059,28.80075543,10.85930123,0.75901328,5.47686497,57.6678,Muy alto,60.0
20,20021,Cosolapa,4149,2.62713907,1.06049651,0.16904129,0.55435045,64.5199,Muy bajo,1701.0
20,20022,Cosoltepec,296,5.743243243,1.35135135,0.0,0.33898305,64.39274,Muy bajo,1597.0
20,20023,Cuilápam de Guerrero,6940,4.223119054,1.16714697,0.05773672,0.7925072,64.39809,Muy bajo,1604.0
20,20024,Cuyamecalco Villa de Zaragoza,1026,2.339181287,0.38986355,0.0,0.29239766,64.96425,Muy bajo,2106.0
20,20025,Chahuites,3301,4.544077552,0.84822781,0.18209408,0.2423508,64.40517,Muy bajo,1611.0
20,20026,Chalcatongo de Hidalgo,2609,6.554235339,3.2962821,0.15402387,2.26140284,63.22709,Bajo,928.0
20,20027,Chiquihuitlán de Benito Juárez,744,0.940860215,0.2688172,0.0,0.1344086,65.19004,Muy bajo,2324.0
20,20028,Heroica Ciudad de Ejutla de Crespo,6158,13.78694381,3.34524196,0.65135971,2.24098733,61.73684,Medio,521.0
20,20029,Eloxochitlán de Flores Magón,1165,0.17167382,0.08583691,0.08583691,0.0,65.23462,Muy bajo,2376.0
20,20030,El Espinal,2597,1.309202926,0.11551791,0.26974952,0.15402387,64.81379,Muy bajo,1946.0
20,20031,Tamazulápam del Espíritu Santo,2042,16.74852652,8.374143,0.19704433,2.791381,60.96993,Alto,383.0
20,20032,Fresnillo de Trujano,318,32.38993711,2.20125786,3.14465409,3.14465409,56.26127,Muy alto,28.0
20,20033,Guadalupe Etla,771,3.636363636,1.16731518,0.1303781,1.03896104,64.30177,Bajo,1521.0
20,20034,Guadalupe de Ramírez,392,31.63265306,10.20408163,0.51679587,3.82653061,58.23113,Muy alto,83.0
20,20035,Guelatao de Juárez,165,4.268292683,0.0,0.0,0.0,64.89062,Muy bajo,2022.0
20,20036,Guevea de Humboldt,1539,2.404158545,1.16959064,0.0,0.25990903,64.8307,Muy bajo,1961.0
20,20037,Mesones Hidalgo,1135,28.63436123,9.95594714,0.61892131,4.75770925,58.22704,Muy alto,81.0
20,20038,Villa Hidalgo,527,13.49809886,1.32827324,0.0,0.57034221,63.43948,Bajo,1018.0
20,20039,Heroica Ciudad de Huajuapan de León,20144,9.161822428,1.30559968,0.41876464,1.88229451,63.02829,Medio,855.0
20,20040,Huautepec,1650,0.242424242,0.0,0.0,0.06060606,65.3375,Muy bajo,2448.0
20,20041,Huautla de Jiménez,8787,1.024473534,0.04552179,0.05692168,0.09105395,65.15621,Muy bajo,2293.0
20,20042,Ixtlán de Juárez,2398,9.090909091,2.04336947,0.16680567,1.00166945,63.4842,Bajo,1036.0
20,20043,Juchitán de Zaragoza,29164,1.132518964,0.04800439,0.06174745,0.12767866,65.12684,Muy bajo,2270.0
20,20044,Loma Bonita,12937,6.928317077,0.64930046,0.04662005,0.71953578,64.21107,Bajo,1458.0
20,20045,Magdalena Apasco,2241,3.801431127,0.53547523,0.53619303,0.13386881,64.109,Bajo,1387.0
20,20046,Magdalena Jaltepec,936,15.41755889,2.02991453,0.21551724,1.38888889,62.58648,Medio,712.0
20,20047,Santa Magdalena Jicotlán,30,3.333333333,0.0,0.0,0.0,64.9983,Muy bajo,2147.0
20,20048,Magdalena Mixtepec,272,7.352941176,1.83823529,0.0,2.20588235,63.60573,Bajo,1096.0
20,20049,Magdalena Ocotlán,314,11.78343949,1.27388535,0.0,1.27388535,63.45145,Bajo,1022.0
20,20050,Magdalena Peñasco,981,11.41692151,8.35881753,0.71647902,8.05300714,59.44526,Alto,179.0
20,20051,Magdalena Teitipac,1018,16.20825147,12.96660118,0.69306931,3.04818092,59.51278,Alto,189.0
20,20052,Magdalena Tequisistlán,1838,6.862745098,0.38084875,0.0,1.3601741,64.14896,Bajo,1419.0
20,20053,Magdalena Tlacotepec,421,1.187648456,0.47505938,0.23752969,0.0,64.85058,Muy bajo,1980.0
20,20054,Magdalena Zahuatlán,130,6.923076923,3.07692308,0.0,1.53846154,63.62559,Bajo,1107.0
20,20055,Mariscala de Juárez,1076,19.70260223,3.81040892,1.21268657,2.78810409,60.08472,Alto,241.0
20,20056,Mártires de Tacubaya,411,12.65206813,0.97323601,0.0,1.45985401,63.35196,Bajo,973.0
20,20057,Matías Romero Avendaño,11558,6.164502165,1.70444714,0.13881659,0.87415614,63.95211,Bajo,1283.0
20,20058,Mazatlán Villa de Flores,3592,1.113895851,0.19487751,0.05577245,0.02783964,65.13906,Muy bajo,2281.0
20,20059,Miahuatlán de Porfirio Díaz,13196,8.282812974,2.81903607,0.18237082,1.68232798,63.23383,Bajo,933.0
20,20060,Mixistlán de la Reforma,647,4.173106646,1.85471406,0.1552795,0.92735703,64.11903,Bajo,1393.0
20,20061,Monjas,801,21.84769039,6.3670412,0.49937578,3.74531835,60.06818,Alto,239.0
20,20062,Natividad,155,14.83870968,1.29032258,0.0,3.22580645,62.55588,Medio,702.0
20,20063,Nazareno Etla,1129,4.960141718,0.79716563,0.0,0.88573959,64.42743,Muy bajo,1627.0
20,20064,Nejapa de Madero,2279,5.002193945,1.00921457,0.35164835,1.31636683,63.80383,Bajo,1203.0
20,20065,Ixpantepec Nieves,349,34.95702006,6.30372493,1.14942529,5.44412607,57.24324,Muy alto,47.0
20,20066,Santiago Niltepec,1791,1.622831561,0.50251256,0.11185682,0.39106145,64.85272,Muy bajo,1984.0
20,20067,Oaxaca de Juárez,73278,4.54595171,0.75466033,0.11090117,0.43317846,64.46197,Muy bajo,1656.0
20,20068,Ocotlán de Morelos,6039,6.838880609,1.77181653,0.29880478,0.54644809,63.74305,Bajo,1164.0
20,20069,La Pe,780,7.435897436,1.15384615,2.44530245,1.79487179,60.61096,Alto,317.0
20,20070,Pinotepa de Don Luis,1658,5.428226779,0.42219542,0.0,0.90470446,64.43322,Muy bajo,1631.0
20,20071,Pluma Hidalgo,863,4.171494786,1.85399768,0.0,0.11587486,64.54851,Muy bajo,1723.0
20,20072,San José del Progreso,2099,4.478323011,0.90519295,0.23934897,0.47641734,64.26268,Bajo,1497.0
20,20073,Putla Villa de Guerrero,9721,14.88529987,3.67246168,0.20665427,2.29400267,62.12413,Medio,605.0
20,20074,Santa Catarina Quioquitani,128,14.0625,10.15625,0.78125,1.5625,60.54235,Alto,305.0
20,20075,Reforma de Pineda,977,5.737704918,0.71647902,0.0,0.71647902,64.39875,Muy bajo,1606.0
20,20076,La Reforma,903,26.24584718,7.86267996,0.66592675,5.20487265,58.67899,Muy alto,109.0
20,20077,Reyes Etla,1084,4.981549815,0.92250923,0.09250694,0.64575646,64.34802,Bajo,1562.0
20,20078,Rojas de Cuauhtémoc,380,11.84210526,0.78947368,0.0,0.52631579,63.73574,Bajo,1161.0
20,20079,Salina Cruz,25459,2.401068888,0.07070191,0.14962397,0.1963942,64.84213,Muy bajo,1970.0
20,20080,San Agustín Amatengo,533,24.57786116,4.50281426,0.37523452,4.87804878,59.92617,Alto,225.0
20,20081,San Agustín Atenango,590,39.49152542,3.72881356,0.0,8.13559322,57.93375,Muy alto,69.0
20,20082,San Agustín Chayuco,1173,18.24381927,5.79710145,0.08598452,2.21653879,61.54953,Medio,483.0
20,20083,San Agustín de las Juntas,3126,3.390914907,0.63979527,0.22464698,0.86372361,64.34592,Bajo,1559.0
20,20084,San Agustín Etla,1205,6.307053942,0.82987552,0.16652789,0.58091286,64.13197,Bajo,1400.0
20,20085,San Agustín Loxicha,5455,5.90284143,3.26306141,0.31186938,0.659945,63.5439,Bajo,1070.0
20,20086,San Agustín Tlacotepec,331,5.740181269,3.02114804,0.0,1.51057402,63.77922,Bajo,1190.0
20,20087,San Agustín Yatareni,1431,7.407407407,3.4940601,0.28070175,3.4940601,62.58634,Medio,711.0
20,20088,San Andrés Cabecera Nueva,805,14.53416149,5.2173913,0.12484395,2.23602484,62.02067,Medio,576.0
20,20089,San Andrés Dinicuiti,614,6.351791531,1.46579805,0.3257329,1.3029316,63.60712,Bajo,1097.0
20,20090,San Andrés Huaxpaltepec,1794,6.856187291,3.45596433,0.0,0.5574136,63.83946,Bajo,1220.0
20,20091,San Andrés Huayápam,1906,4.464285714,0.68205666,0.10526316,0.52465897,64.46602,Muy bajo,1661.0
20,20092,San Andrés Ixtlahuaca,493,23.12373225,3.85395538,0.60851927,4.86815416,59.90181,Alto,221.0
20,20093,San Andrés Lagunas,181,3.867403315,0.0,0.0,2.20994475,64.32447,Bajo,1537.0
20,20094,San Andrés Nuxiño,587,0.511073254,0.17035775,0.17035775,0.17035775,65.02247,Muy bajo,2170.0
20,20095,San Andrés Paxtlán,1030,1.747572816,0.19417476,0.29182879,0.38834951,64.6557,Muy bajo,1799.0
20,20096,San Andrés Sinaxtla,227,6.607929515,1.76211454,0.0,0.44052863,64.19386,Bajo,1447.0
20,20097,San Andrés Solaga,526,17.87072243,1.33079848,0.19157088,1.71102662,62.3673,Medio,657.0
20,20098,San Andrés Teotilálpam,1122,2.495543672,0.71301248,0.0,0.98039216,64.69964,Muy bajo,1840.0
20,20099,San Andrés Tepetlapa,114,23.68421053,5.26315789,0.0,0.0,61.74273,Medio,526.0
20,20100,San Andrés Yaá,154,41.55844156,2.5974026,9.86842105,0.0,47.16055,Muy alto,1.0
20,20101,San Andrés Zabache,208,39.90384615,5.76923077,0.0,2.40384615,59.12095,Alto,143.0
20,20102,San Andrés Zautla,1442,4.368932039,0.83217753,0.41724618,0.69348128,63.9937,Bajo,1311.0
20,20103,San Antonino Castillo Velasco,1614,3.407682776,0.24783147,0.0,0.68153656,64.75797,Muy bajo,1884.0
20,20104,San Antonino el Alto,709,15.51480959,8.60366714,0.14124294,2.3977433,61.25475,Alto,440.0
20,20105,San Antonino Monte Verde,1969,13.6756482,7.11020823,0.86734694,6.2468258,59.70334,Alto,200.0
20,20106,San Antonio Acutla,83,1.204819277,1.20481928,1.2195122,0.0,63.43006,Bajo,1015.0
20,20107,San Antonio de la Cal,6405,4.452429308,1.2802498,0.04690432,0.89048586,64.33919,Bajo,1550.0
20,20108,San Antonio Huitepec,809,6.922126082,4.94437577,0.12391574,1.73053152,63.08594,Medio,878.0
20,20109,San Antonio Nanahuatípam,342,7.01754386,0.87719298,0.58823529,1.16959064,63.32394,Bajo,962.0
20,20110,San Antonio Sinicahua,438,12.81464531,12.78538813,0.23041475,3.19634703,60.50275,Alto,298.0
20,20111,San Antonio Tepetlapa,1125,14.13333333,8.0,0.44682752,2.04444444,61.21422,Alto,434.0
20,20112,San Baltazar Chichicápam,874,4.691075515,1.83066362,0.11534025,0.80183276,64.15087,Bajo,1424.0
20,20113,San Baltazar Loxicha,869,10.70195627,5.86881473,0.0,1.95627158,62.59098,Medio,714.0
20,20114,San Baltazar Yatzachi el Bajo,243,17.28395062,1.64609053,0.41493776,6.58436214,60.73605,Alto,338.0
20,20115,San Bartolo Coyotepec,2869,2.824267782,1.21993726,0.24458421,0.62739631,64.34994,Bajo,1565.0
20,20116,San Bartolomé Ayautla,1129,0.974313552,0.0,0.0,0.08857396,65.24546,Muy bajo,2386.0
20,20117,San Bartolomé Loxicha,621,6.602254428,4.0257649,0.80645161,0.80515298,62.6402,Medio,725.0
20,20118,San Bartolomé Quialana,673,55.57206538,22.73402675,0.44642857,11.29271917,51.57597,Muy alto,4.0
20,20119,San Bartolomé Yucuañe,218,1.834862385,0.0,0.91743119,0.0,63.96369,Bajo,1289.0
20,20120,San Bartolomé Zoogocho,114,19.29824561,0.87719298,0.0,0.0,63.00763,Medio,850.0
20,20121,San Bartolo Soyaltepec,206,8.252427184,0.97087379,0.0,0.97087379,63.99457,Bajo,1312.0
